,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,wlan_code_index,x(m),y(m),primary_channel,min_channel_allowed,max_channel_allowed,RSSI,SINR,average_airtime,throughput,deployment
5626,5626,-71.46,-88.18,10000.0,-85.36,-65.44,-82.16,-82.35,-94.85,0.0,0.0,0.0,0.0,2,10.0,15.0,0,0,3,-50.21555555555556,24.50111111111111,13.145,36.4,553.0
5627,5627,-88.18,-71.46,-82.35,10000.0,-82.16,-65.44,-91.84,-85.36,0.0,0.0,0.0,0.0,3,30.0,15.0,0,0,7,-57.33800000000001,18.002000000000002,11.986249999999998,36.56,553.0
5628,5628,-85.36,-94.85,-68.45,-88.18,10000.0,-79.34,-68.45,-88.18,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,1,-54.82090909090909,23.05909090909091,15.99,16.32,553.0
5629,5629,-94.85,-85.36,-85.17,-71.46,-79.34,10000.0,-85.17,-71.46,0.0,0.0,0.0,0.0,5,30.0,25.0,0,0,1,-55.523,21.474,32.46,30.35,553.0
5630,5630,-96.69,-103.0,-82.35,-94.85,-65.44,-82.16,10000.0,-85.36,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,3,-54.75999999999999,23.058,35.855000000000004,70.5,553.0
5631,5631,-103.0,-96.69,-91.84,-85.36,-82.16,-65.44,-82.35,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,0,0,7,-55.48499999999999,16.49,29.38,74.88,553.0
5632,5632,10000.0,-82.35,-71.46,-82.16,-82.35,-88.83,-93.68,-96.98,0.0,0.0,0.0,0.0,0,10.0,5.0,0,0,7,-60.14899999999999,18.146,45.416250000000005,128.26,554.0
5633,5633,-85.36,10000.0,-88.18,-65.44,-91.84,-79.34,-99.99,-90.67,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,3,-54.79,19.416666666666668,57.6875,111.21,554.0
5634,5634,-71.46,-85.17,10000.0,-79.34,-68.45,-82.16,-82.35,-88.83,0.0,0.0,0.0,0.0,2,10.0,15.0,0,0,7,-60.72600000000001,13.339000000000002,15.39375,36.23,554.0
5635,5635,-88.18,-68.45,-85.36,10000.0,-85.17,-65.44,-91.84,-79.34,0.0,0.0,0.0,0.0,3,30.0,15.0,0,0,7,-50.93166666666667,20.896666666666665,3.87875,13.4,554.0
5636,5636,-85.36,-91.84,-71.46,-82.16,10000.0,-79.34,-68.45,-82.16,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,3,-50.23666666666667,18.066666666666663,10.5675,20.12,554.0
5637,5637,-94.85,-82.35,-88.18,-65.44,-82.35,10000.0,-85.17,-65.44,0.0,0.0,0.0,0.0,5,30.0,25.0,2,2,3,-53.727777777777774,24.864444444444445,65.77,66.12,554.0
5638,5638,-96.69,-99.99,-85.36,-88.83,-68.45,-82.16,10000.0,-79.34,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,3,-55.34,21.85818181818182,21.4,44.54,554.0
5639,5639,-103.0,-93.68,-94.85,-79.34,-85.17,-65.44,-82.35,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,0,0,3,-51.959,27.195000000000004,30.345,76.53,554.0
5640,5640,10000.0,-82.35,-65.44,-85.17,-82.35,-91.84,-93.68,-96.98,0.0,0.0,0.0,0.0,0,10.0,5.0,0,0,7,-55.43363636363636,22.38272727272727,25.770000000000003,96.08,555.0
5641,5641,-82.35,10000.0,-82.16,-68.45,-91.84,-82.35,-99.99,-90.67,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,3,-57.419,20.756,25.3225,40.47,555.0
5642,5642,-68.45,-85.17,10000.0,-82.35,-68.45,-85.17,-82.35,-88.83,0.0,0.0,0.0,0.0,2,10.0,15.0,4,4,5,-52.18666666666667,25.58333333333333,81.355,85.45,555.0
5643,5643,-85.17,-68.45,-79.34,10000.0,-85.17,-68.45,-91.84,-79.34,0.0,0.0,0.0,0.0,3,30.0,15.0,0,0,3,-55.07285714285714,19.532857142857143,18.78,27.96,555.0
5644,5644,-82.35,-91.84,-65.44,-85.17,10000.0,-82.35,-68.45,-82.16,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,7,-55.14888888888888,21.62,7.10625,25.88,555.0
5645,5645,-91.84,-82.35,-82.16,-68.45,-82.35,10000.0,-85.17,-65.44,0.0,0.0,0.0,0.0,5,30.0,25.0,0,0,7,-56.123000000000005,21.834,12.19,43.93,555.0
5646,5646,-93.68,-99.99,-79.34,-91.84,-68.45,-85.17,10000.0,-79.34,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,7,-54.083333333333336,12.88,50.745,76.57,555.0
5647,5647,-99.99,-93.68,-88.83,-82.35,-85.17,-68.45,-82.35,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,6,6,7,-52.37285714285714,27.567142857142866,85.21000000000001,88.84,555.0
5648,5648,10000.0,-82.35,-65.44,-82.16,-79.34,-88.83,-93.68,-96.98,0.0,0.0,0.0,0.0,0,10.0,5.0,6,6,7,-51.90166666666667,27.225,95.405,117.35,556.0
5649,5649,-79.34,10000.0,-82.16,-65.44,-88.83,-79.34,-99.99,-90.67,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,3,-56.52555555555556,20.76333333333333,37.1675,63.48,556.0
5650,5650,-65.44,-85.17,10000.0,-79.34,-65.44,-82.16,-82.35,-88.83,0.0,0.0,0.0,0.0,2,10.0,15.0,2,2,3,-48.32857142857143,25.03857142857143,65.84,88.29,556.0
5651,5651,-82.16,-68.45,-79.34,10000.0,-82.16,-65.44,-91.84,-79.34,0.0,0.0,0.0,0.0,3,30.0,15.0,4,4,5,-52.78625,30.31,95.29,130.31,556.0
5652,5652,-79.34,-91.84,-65.44,-82.16,10000.0,-79.34,-68.45,-82.16,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,7,-52.92,28.56222222222222,4.9175,21.73,556.0
5653,5653,-88.83,-82.35,-82.16,-65.44,-79.34,10000.0,-85.17,-65.44,0.0,0.0,0.0,0.0,5,30.0,25.0,0,0,7,-50.337,29.427,10.7625,61.86,556.0
5654,5654,-90.67,-99.99,-79.34,-88.83,-65.44,-82.16,10000.0,-79.34,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,3,-56.68888888888889,20.472222222222225,42.76,71.65,556.0
5655,5655,-96.98,-93.68,-88.83,-79.34,-82.16,-65.44,-82.35,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,2,2,3,-52.8,25.07333333333333,65.44,73.64,556.0
5656,5656,10000.0,-82.35,-68.45,-85.17,-79.34,-88.83,-90.67,-96.98,0.0,0.0,0.0,0.0,0,10.0,5.0,4,4,5,-54.16,29.80555555555556,95.74,126.17,557.0
5657,5657,-79.34,10000.0,-85.17,-68.45,-88.83,-79.34,-96.98,-90.67,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,3,-55.35142857142858,19.807142857142857,64.7225,132.02,557.0
5658,5658,-65.44,-85.17,10000.0,-82.35,-65.44,-82.16,-79.34,-88.83,0.0,0.0,0.0,0.0,2,10.0,15.0,0,0,3,-55.00363636363636,20.81,31.64,72.88,557.0
5659,5659,-82.16,-68.45,-82.35,10000.0,-82.16,-65.44,-88.83,-79.34,0.0,0.0,0.0,0.0,3,30.0,15.0,0,0,3,-53.30500000000001,23.59,9.357500000000002,21.66,557.0
5660,5660,-79.34,-91.84,-68.45,-85.17,10000.0,-79.34,-65.44,-82.16,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,3,-52.72857142857144,22.955714285714286,21.655,47.33,557.0
5661,5661,-88.83,-82.35,-85.17,-68.45,-79.34,10000.0,-82.16,-65.44,0.0,0.0,0.0,0.0,5,30.0,25.0,2,2,3,-45.22,25.136666666666667,36.83,61.2,557.0
5662,5662,-90.67,-99.99,-82.35,-91.84,-65.44,-82.16,10000.0,-79.34,0.0,0.0,0.0,0.0,6,10.0,35.0,2,2,3,-49.1157142857143,26.81,79.52000000000001,117.71,557.0
5663,5663,-96.98,-93.68,-91.84,-82.35,-82.16,-65.44,-79.34,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,0,0,7,-50.567142857142855,23.46,35.53625,143.88,557.0
5664,5664,10000.0,-85.36,-68.45,-88.18,-82.35,-88.83,-90.67,-96.98,0.0,0.0,0.0,0.0,0,10.0,5.0,0,0,3,-53.08125,22.43125,34.22,68.81,558.0
5665,5665,-82.35,10000.0,-85.17,-71.46,-91.84,-79.34,-96.98,-90.67,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,7,-60.495000000000005,16.878000000000004,17.09,44.77,558.0
5666,5666,-68.45,-88.18,10000.0,-85.36,-68.45,-82.16,-79.34,-88.83,0.0,0.0,0.0,0.0,2,10.0,15.0,0,0,3,-55.862,24.369,17.6025,34.71,558.0
5667,5667,-85.17,-71.46,-82.35,10000.0,-85.17,-65.44,-88.83,-79.34,0.0,0.0,0.0,0.0,3,30.0,15.0,0,0,7,-58.52624999999999,19.095,30.47875,82.56,558.0
5668,5668,-82.35,-94.85,-68.45,-88.18,10000.0,-79.34,-65.44,-82.16,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,3,-53.50142857142857,21.731428571428573,35.385000000000005,73.04,558.0
5669,5669,-91.84,-85.36,-85.17,-71.46,-82.35,10000.0,-82.16,-65.44,0.0,0.0,0.0,0.0,5,30.0,25.0,6,6,7,-51.14375,24.98125,47.64,63.53,558.0
5670,5670,-93.68,-103.0,-82.35,-94.85,-68.45,-82.16,10000.0,-79.34,0.0,0.0,0.0,0.0,6,10.0,35.0,6,6,7,-54.28,26.30636363636364,69.25,88.9,558.0
5671,5671,-99.99,-96.69,-91.84,-85.36,-85.17,-65.44,-79.34,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,6,6,7,-51.49625,27.52,14.72,16.33,558.0
5672,5672,10000.0,-79.34,-68.45,-82.16,-85.36,-88.83,-93.68,-96.98,0.0,0.0,0.0,0.0,0,10.0,5.0,4,4,5,-54.313,30.979000000000006,91.875,120.36,559.0
5673,5673,-79.34,10000.0,-85.17,-65.44,-94.85,-79.34,-99.99,-90.67,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,3,-50.71,22.960000000000004,20.425,45.32,559.0
5674,5674,-65.44,-82.16,10000.0,-79.34,-71.46,-82.16,-82.35,-88.83,0.0,0.0,0.0,0.0,2,10.0,15.0,0,0,7,-52.66,18.095,11.68125,30.63,559.0
5675,5675,-82.16,-65.44,-82.35,10000.0,-88.18,-65.44,-91.84,-79.34,0.0,0.0,0.0,0.0,3,30.0,15.0,2,2,3,-55.973,26.536,80.82,94.35,559.0
5676,5676,-79.34,-88.83,-68.45,-82.16,10000.0,-79.34,-68.45,-82.16,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,7,-56.778888888888886,14.80777777777778,5.87,12.98,559.0
5677,5677,-88.83,-79.34,-85.17,-65.44,-85.36,10000.0,-85.17,-65.44,0.0,0.0,0.0,0.0,5,30.0,25.0,0,0,7,-52.00428571428572,21.685714285714287,8.89,29.05,559.0
5678,5678,-90.67,-96.98,-82.35,-88.83,-71.46,-82.16,10000.0,-79.34,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,3,-54.682,23.948,40.5325,84.56,559.0
5679,5679,-96.98,-90.67,-91.84,-79.34,-88.18,-65.44,-82.35,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,6,6,7,-50.54142857142857,30.645714285714284,94.785,128.66,559.0
5680,5680,10000.0,-79.34,-65.44,-82.16,-82.35,-91.84,-96.69,-103.0,0.0,0.0,0.0,0.0,0,10.0,5.0,6,6,7,-53.99545454545455,31.50272727272727,95.32,138.01,560.0
5681,5681,-79.34,10000.0,-82.16,-65.44,-91.84,-82.35,-103.0,-96.69,0.0,0.0,0.0,0.0,1,30.0,5.0,2,2,3,-54.28625,25.9975,52.620000000000005,63.01,560.0
5682,5682,-65.44,-82.16,10000.0,-79.34,-68.45,-85.17,-85.36,-94.85,0.0,0.0,0.0,0.0,2,10.0,15.0,4,4,5,-54.69499999999999,29.035,88.47,92.27,560.0
5683,5683,-82.16,-65.44,-79.34,10000.0,-85.17,-68.45,-94.85,-85.36,0.0,0.0,0.0,0.0,3,30.0,15.0,2,2,3,-50.86428571428571,27.061428571428568,29.950000000000003,35.02,560.0
5684,5684,-79.34,-88.83,-65.44,-82.16,10000.0,-82.35,-71.46,-88.18,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,3,-56.1075,18.215000000000003,39.0175,42.76,560.0
5685,5685,-88.83,-79.34,-82.16,-65.44,-82.35,10000.0,-88.18,-71.46,0.0,0.0,0.0,0.0,5,30.0,25.0,0,0,3,-55.917142857142856,22.138571428571424,31.7575,36.28,560.0
5686,5686,-90.67,-96.98,-79.34,-88.83,-68.45,-85.17,10000.0,-85.36,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,7,-52.96428571428572,14.61,19.455,80.64,560.0
5687,5687,-96.98,-90.67,-88.83,-79.34,-85.17,-68.45,-85.36,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,0,0,7,-56.015,19.195,19.9225,67.03,560.0
5688,5688,10000.0,-79.34,-65.44,-82.16,-79.34,-88.83,-93.68,-96.98,0.0,0.0,0.0,0.0,0,10.0,5.0,4,4,5,-51.704444444444434,25.572222222222223,76.175,104.96,561.0
5689,5689,-79.34,10000.0,-82.16,-65.44,-88.83,-79.34,-99.99,-90.67,0.0,0.0,0.0,0.0,1,30.0,5.0,2,2,3,-47.99222222222222,31.534444444444446,75.375,120.03,561.0
5690,5690,-65.44,-82.16,10000.0,-79.34,-65.44,-82.16,-82.35,-88.83,0.0,0.0,0.0,0.0,2,10.0,15.0,2,2,3,-47.58166666666667,22.345,44.515,60.22,561.0
5691,5691,-82.16,-65.44,-79.34,10000.0,-82.16,-65.44,-91.84,-79.34,0.0,0.0,0.0,0.0,3,30.0,15.0,4,4,5,-53.87777777777778,21.836666666666662,65.825,81.48,561.0
5692,5692,-79.34,-88.83,-65.44,-82.16,10000.0,-79.34,-68.45,-82.16,0.0,0.0,0.0,0.0,4,10.0,25.0,6,6,7,-53.55375000000001,23.106250000000003,57.17,49.46,561.0
5693,5693,-88.83,-79.34,-82.16,-65.44,-79.34,10000.0,-85.17,-65.44,0.0,0.0,0.0,0.0,5,30.0,25.0,6,6,7,-50.76857142857143,29.252857142857145,5.665,7.3,561.0
5694,5694,-90.67,-96.98,-79.34,-88.83,-65.44,-82.16,10000.0,-79.34,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,7,-55.533,24.642000000000003,42.8175,137.08,561.0
5695,5695,-96.98,-90.67,-88.83,-79.34,-82.16,-65.44,-82.35,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,6,6,7,-49.6075,25.265,50.685,62.7,561.0
5696,5696,10000.0,-79.34,-65.44,-85.17,-79.34,-91.84,-90.67,-103.0,0.0,0.0,0.0,0.0,0,10.0,5.0,2,2,3,-53.57000000000001,24.5875,89.78,106.53,562.0
5697,5697,-79.34,10000.0,-82.16,-68.45,-88.83,-82.35,-96.98,-96.69,0.0,0.0,0.0,0.0,1,30.0,5.0,6,6,7,-45.06166666666667,33.60166666666667,93.7,172.0,562.0
5698,5698,-65.44,-82.16,10000.0,-82.35,-65.44,-85.17,-79.34,-94.85,0.0,0.0,0.0,0.0,2,10.0,15.0,0,0,1,-45.96666666666666,26.418333333333333,28.875,46.35,562.0
5699,5699,-82.16,-65.44,-79.34,10000.0,-82.16,-68.45,-88.83,-85.36,0.0,0.0,0.0,0.0,3,30.0,15.0,0,0,7,-56.941818181818185,18.80636363636364,12.6525,33.46,562.0
5700,5700,-79.34,-88.83,-65.44,-85.17,10000.0,-82.35,-65.44,-88.18,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,7,-52.44375,24.24875,9.11625,37.69,562.0
5701,5701,-88.83,-79.34,-82.16,-68.45,-79.34,10000.0,-82.16,-71.46,0.0,0.0,0.0,0.0,5,30.0,25.0,0,0,3,-56.71333333333334,18.194444444444443,14.627499999999998,19.2,562.0
5702,5702,-90.67,-96.98,-79.34,-91.84,-65.44,-85.17,10000.0,-85.36,0.0,0.0,0.0,0.0,6,10.0,35.0,2,2,3,-53.52222222222222,23.46111111111111,75.62,82.74,562.0
5703,5703,-96.98,-90.67,-88.83,-82.35,-82.16,-68.45,-79.34,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,0,0,7,-61.40599999999999,13.064000000000002,19.85125,29.45,562.0
5704,5704,10000.0,-79.34,-65.44,-82.16,-85.36,-88.83,-93.68,-99.99,0.0,0.0,0.0,0.0,0,10.0,5.0,2,2,3,-48.00571428571429,27.097142857142853,47.505,68.97,563.0
5705,5705,-79.34,10000.0,-82.16,-65.44,-94.85,-79.34,-99.99,-93.68,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,3,-52.66571428571428,21.987142857142857,57.4025,95.41,563.0
5706,5706,-65.44,-82.16,10000.0,-79.34,-71.46,-82.16,-82.35,-91.84,0.0,0.0,0.0,0.0,2,10.0,15.0,2,2,3,-54.25555555555556,23.605555555555554,19.47,20.28,563.0
5707,5707,-82.16,-65.44,-79.34,10000.0,-88.18,-65.44,-91.84,-82.35,0.0,0.0,0.0,0.0,3,30.0,15.0,2,2,3,-51.3657142857143,23.23142857142857,25.975,30.02,563.0
5708,5708,-79.34,-88.83,-65.44,-82.16,10000.0,-79.34,-68.45,-85.17,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,7,-57.54999999999999,20.66,13.245,35.3,563.0
5709,5709,-88.83,-79.34,-82.16,-65.44,-85.36,10000.0,-85.17,-68.45,0.0,0.0,0.0,0.0,5,30.0,25.0,0,0,1,-51.84,24.25714285714286,10.33,12.53,563.0
5710,5710,-90.67,-96.98,-79.34,-88.83,-71.46,-82.16,10000.0,-82.35,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,3,-54.60428571428572,19.752857142857145,38.1625,71.65,563.0
5711,5711,-96.98,-90.67,-88.83,-79.34,-88.18,-65.44,-82.35,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,0,0,3,-55.09888888888889,19.81666666666667,39.635000000000005,68.58,563.0
5712,5712,10000.0,-85.36,-65.44,-88.18,-79.34,-91.84,-90.67,-99.99,0.0,0.0,0.0,0.0,0,10.0,5.0,0,0,3,-54.74666666666666,19.787777777777777,65.6325,136.78,564.0
5713,5713,-82.35,10000.0,-82.16,-71.46,-88.83,-82.35,-96.98,-93.68,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,7,-59.08454545454546,16.45636363636364,37.48625,89.01,564.0
5714,5714,-68.45,-88.18,10000.0,-85.36,-65.44,-85.17,-79.34,-91.84,0.0,0.0,0.0,0.0,2,10.0,15.0,4,4,5,-53.51636363636363,29.84818181818182,83.535,101.49,564.0
5715,5715,-85.17,-71.46,-79.34,10000.0,-82.16,-68.45,-88.83,-82.35,0.0,0.0,0.0,0.0,3,30.0,15.0,0,0,7,-60.13727272727274,12.316363636363636,13.614999999999998,26.48,564.0
5716,5716,-82.35,-94.85,-65.44,-88.18,10000.0,-82.35,-65.44,-85.17,0.0,0.0,0.0,0.0,4,10.0,25.0,2,2,3,-50.43333333333334,23.55333333333333,71.545,73.58,564.0
5717,5717,-91.84,-85.36,-82.16,-71.46,-79.34,10000.0,-82.16,-68.45,0.0,0.0,0.0,0.0,5,30.0,25.0,0,0,3,-57.23636363636365,17.241818181818186,10.195,13.44,564.0
5718,5718,-93.68,-103.0,-79.34,-94.85,-65.44,-85.17,10000.0,-82.35,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,7,-54.27272727272727,26.54909090909091,19.735000000000003,92.5,564.0
5719,5719,-99.99,-96.69,-88.83,-85.36,-82.16,-68.45,-79.34,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,0,0,3,-52.98333333333333,20.1,19.35,34.64,564.0
5720,5720,10000.0,-79.34,-71.46,-82.16,-79.34,-88.83,-96.69,-103.0,0.0,0.0,0.0,0.0,0,10.0,5.0,0,0,7,-60.548,12.839,21.39,26.19,565.0
5721,5721,-85.36,10000.0,-88.18,-65.44,-88.83,-79.34,-103.0,-96.69,0.0,0.0,0.0,0.0,1,30.0,5.0,6,6,7,-55.14375,25.55,89.05,90.99,565.0
5722,5722,-71.46,-82.16,10000.0,-79.34,-65.44,-82.16,-85.36,-94.85,0.0,0.0,0.0,0.0,2,10.0,15.0,0,0,7,-59.220000000000006,15.248,15.295000000000002,37.4,565.0
5723,5723,-88.18,-65.44,-85.36,10000.0,-82.16,-65.44,-94.85,-85.36,0.0,0.0,0.0,0.0,3,30.0,15.0,4,4,5,-49.035714285714285,26.562857142857144,53.0,67.4,565.0
5724,5724,-85.36,-88.83,-71.46,-82.16,10000.0,-79.34,-71.46,-88.18,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,1,-51.75,24.998571428571427,43.05,46.38,565.0
5725,5725,-94.85,-79.34,-88.18,-65.44,-79.34,10000.0,-88.18,-71.46,0.0,0.0,0.0,0.0,5,30.0,25.0,4,4,5,-51.41777777777778,30.761111111111106,24.105,33.84,565.0
5726,5726,-96.69,-96.98,-85.36,-88.83,-65.44,-82.16,10000.0,-85.36,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,7,-58.11636363636364,18.09272727272728,23.8525,70.66,565.0
5727,5727,-103.0,-90.67,-94.85,-79.34,-82.16,-65.44,-85.36,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,0,0,7,-55.5525,19.99125,54.120000000000005,162.97,565.0
5728,5728,10000.0,-82.35,-68.45,-82.16,-82.35,-91.84,-90.67,-99.99,0.0,0.0,0.0,0.0,0,10.0,5.0,0,0,3,-54.95,20.185714285714283,29.157499999999995,43.78,566.0
5729,5729,-82.35,10000.0,-85.17,-65.44,-91.84,-82.35,-96.98,-93.68,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,7,-58.0190909090909,20.14090909090909,21.55375,63.05,566.0
5730,5730,-68.45,-85.17,10000.0,-79.34,-68.45,-85.17,-79.34,-91.84,0.0,0.0,0.0,0.0,2,10.0,15.0,0,0,3,-54.53714285714285,21.00142857142857,21.985,41.63,566.0
5731,5731,-85.17,-68.45,-82.35,10000.0,-85.17,-68.45,-88.83,-82.35,0.0,0.0,0.0,0.0,3,30.0,15.0,6,6,7,-53.176,26.367,82.61500000000001,110.62,566.0
5732,5732,-82.35,-91.84,-68.45,-82.16,10000.0,-82.35,-65.44,-85.17,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,3,-52.96142857142858,21.014285714285712,18.94,43.24,566.0
5733,5733,-91.84,-82.35,-85.17,-65.44,-82.35,10000.0,-82.16,-68.45,0.0,0.0,0.0,0.0,5,30.0,25.0,0,0,3,-54.65,23.042,14.61,33.02,566.0
5734,5734,-93.68,-99.99,-82.35,-88.83,-68.45,-85.17,10000.0,-82.35,0.0,0.0,0.0,0.0,6,10.0,35.0,6,6,7,-53.86727272727273,25.80727272727273,71.42,97.74,566.0
5735,5735,-99.99,-93.68,-91.84,-79.34,-85.17,-68.45,-79.34,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,0,0,3,-54.59444444444445,25.57333333333333,64.755,149.91,566.0
5736,5736,10000.0,-82.35,-65.44,-82.16,-79.34,-88.83,-93.68,-96.98,0.0,0.0,0.0,0.0,0,10.0,5.0,2,2,3,-48.74428571428572,29.43285714285714,76.92999999999999,102.87,567.0
5737,5737,-79.34,10000.0,-82.16,-65.44,-88.83,-79.34,-99.99,-90.67,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,7,-51.55142857142857,20.027142857142856,25.765,88.62,567.0
5738,5738,-65.44,-85.17,10000.0,-79.34,-65.44,-82.16,-82.35,-88.83,0.0,0.0,0.0,0.0,2,10.0,15.0,0,0,1,-48.946666666666665,26.075,58.745000000000005,86.33,567.0
5739,5739,-82.16,-68.45,-79.34,10000.0,-82.16,-65.44,-91.84,-79.34,0.0,0.0,0.0,0.0,3,30.0,15.0,4,4,5,-51.00625,23.78125,71.32,86.0,567.0
5740,5740,-79.34,-91.84,-65.44,-82.16,10000.0,-79.34,-68.45,-82.16,0.0,0.0,0.0,0.0,4,10.0,25.0,4,4,5,-52.77454545454545,25.274545454545457,71.13499999999999,98.51,567.0
5741,5741,-88.83,-82.35,-82.16,-65.44,-79.34,10000.0,-85.17,-65.44,0.0,0.0,0.0,0.0,5,30.0,25.0,6,6,7,-50.82874999999999,32.05125,48.135,73.13,567.0
5742,5742,-90.67,-99.99,-79.34,-88.83,-65.44,-82.16,10000.0,-79.34,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,3,-57.596,21.690999999999995,32.6325,57.6,567.0
5743,5743,-96.98,-93.68,-88.83,-79.34,-82.16,-65.44,-82.35,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,6,6,7,-46.825,32.12833333333333,45.835,69.38,567.0
5744,5744,10000.0,-85.36,-68.45,-85.17,-79.34,-91.84,-96.69,-96.98,0.0,0.0,0.0,0.0,0,10.0,5.0,4,4,5,-53.47666666666667,25.09444444444444,82.375,102.54,568.0
5745,5745,-79.34,10000.0,-85.17,-68.45,-88.83,-82.35,-103.0,-90.67,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,7,-55.23285714285714,15.894285714285711,28.79875,95.46,568.0
5746,5746,-65.44,-88.18,10000.0,-82.35,-65.44,-85.17,-85.36,-88.83,0.0,0.0,0.0,0.0,2,10.0,15.0,0,0,7,-50.7,19.43166666666667,13.6925,49.92,568.0
5747,5747,-82.16,-71.46,-82.35,10000.0,-82.16,-68.45,-94.85,-79.34,0.0,0.0,0.0,0.0,3,30.0,15.0,0,0,3,-55.53818181818181,24.687272727272727,22.8225,50.15,568.0
5748,5748,-79.34,-94.85,-68.45,-85.17,10000.0,-82.35,-71.46,-82.16,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,1,-54.832,25.956,29.69,36.46,568.0
5749,5749,-88.83,-85.36,-85.17,-68.45,-79.34,10000.0,-88.18,-65.44,0.0,0.0,0.0,0.0,5,30.0,25.0,0,0,3,-55.73875,18.23,20.735,27.34,568.0
5750,5750,-90.67,-103.0,-82.35,-91.84,-65.44,-85.17,10000.0,-79.34,0.0,0.0,0.0,0.0,6,10.0,35.0,0,0,7,-58.274,14.300999999999998,19.83125,43.24,568.0
5751,5751,-96.98,-96.69,-91.84,-82.35,-82.16,-68.45,-85.36,10000.0,0.0,0.0,0.0,0.0,7,30.0,35.0,4,4,5,-52.85444444444444,27.02555555555556,84.06,97.36,568.0
5752,5752,10000.0,-82.35,-65.44,-82.16,-85.36,-88.83,-93.68,-96.98,0.0,0.0,0.0,0.0,0,10.0,5.0,0,0,3,-55.88125,18.03875,27.0325,37.94,569.0
5753,5753,-82.35,10000.0,-82.16,-65.44,-94.85,-79.34,-99.99,-90.67,0.0,0.0,0.0,0.0,1,30.0,5.0,0,0,3,-56.07666666666666,17.153333333333332,24.3675,35.09,569.0
5754,5754,-68.45,-85.17,10000.0,-79.34,-71.46,-82.16,-82.35,-88.83,0.0,0.0,0.0,0.0,2,10.0,15.0,0,0,1,-54.8609090909091,23.87,24.675,29.4,569.0
5755,5755,-85.17,-68.45,-79.34,10000.0,-88.18,-65.44,-91.84,-79.34,0.0,0.0,0.0,0.0,3,30.0,15.0,0,0,7,-53.872,25.088,3.6375,15.01,569.0
5756,5756,-82.35,-91.84,-65.44,-82.16,10000.0,-79.34,-68.45,-82.16,0.0,0.0,0.0,0.0,4,10.0,25.0,0,0,7,-53.07285714285714,15.357142857142858,3.56375,13.82,569.0
5757,5757,-91.84,-82.35,-82.16,-65.44,-85.36,10000.0,-85.17,-65.44,0.0,0.0,0.0,0.0,5,30.0,25.0,2,2,3,-53.68299999999999,28.377,77.92,91.68,569.0
